Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   177.35,     8.00,    41.18,   -96.44,   642.00,    29.04,    57.20,    18.77,   403.97,    98.30, -9999.00,     3.15, 0,     0.02,     0.02,     0.88,     0.88,     9.00,     9.00,     0.83,     0.83,    0.84,    -0.33,     1.12,     0.04,   19.16,     0.49,   436.20,     1.45,     0.01,     0.01,     1.77,    23.04,    23.04,     1.17,    1.98,    0.00,    0.00,  404.91,   436.20,     0.00,     0.00,     0.00,     0.00,    -1.50,    15.14,     0.41,     1.00,     0.00,   15.19,    0.55,   15.19,   12.43,    11.61,     4.05,    19.18,     0.67,     0.73,    87.06,   677.25,   590.19,    27.62,     0.45,   57.20,   57.20,    0.00,   57.20,     0.84,   308.61,     77.53,  373.57,   98.04
maize,   177.40,     9.00,    41.18,   -96.44,   643.00,    41.98,    82.70,    19.92,   403.80,    73.50, -9999.00,     3.16, 0,     0.03,     0.03,     0.87,     0.87,     9.00,     9.00,     0.83,     0.83,    0.93,     0.02,     1.57,     0.62,   20.31,     0.49,   401.83,     1.55,     0.01,     0.11,     2.48,    33.29,    33.29,     1.28,    1.88,    0.00,    0.00,  403.74,   401.83,     0.00,     0.00,     0.00,     0.00,    -1.29,    15.14,     0.41,     1.00,     0.00,   21.39,    0.54,   21.39,   17.98,    11.61,     4.05,    19.18,     0.80,     0.92,    89.78,   844.66,   754.87,    39.37,     0.46,   82.70,   82.70,    0.00,   82.70,     0.65,   385.54,     68.33,  460.68,   79.40
maize,   177.44,    10.00,    41.18,   -96.44,   644.00,   293.65,   578.50,    22.37,   395.82,    62.10, -9999.00,     3.17, 0,     0.07,     0.07,     0.77,     0.78,     9.00,     9.00,     0.83,     0.83,    0.93,     0.90,     3.00,     1.02,   25.87,     0.49,   332.14,     2.10,     0.01,     0.37,     4.73,   239.64,   222.85,     1.35,    1.82,    0.00,    0.00,  393.27,   332.14,     0.00,     0.00,     0.00,     0.00,    -0.98,    15.14,     0.41,     0.96,     0.04,  146.83,    0.54,  146.83,  125.76,    11.61,     4.05,    19.18,     0.89,     1.10,    91.30,   966.63,   875.33,   272.59,     0.46,  578.50,  552.50,   26.00,  578.50,     0.47,   441.42,     56.54,  524.00,   57.40
maize,   177.48,    11.00,    41.18,   -96.44,   645.00,   391.83,   771.90,    23.97,   386.40,    57.50, -9999.00,     3.18, 0,     0.09,     0.09,     0.73,     0.75,     9.00,     9.00,     0.83,     0.83,    0.94,     1.10,     3.51,     1.27,   28.52,     0.49,   312.10,     2.41,     0.01,     0.51,     5.52,   331.09,   278.40,     1.38,    1.80,    0.00,    0.00,  383.29,   312.10,     0.00,     0.00,     0.00,     0.00,    -0.46,    15.14,     0.41,     0.89,     0.11,  193.84,    0.54,  193.84,  167.80,    11.61,     4.05,    19.18,     0.94,     1.23,    92.00,  1033.66,   941.66,   361.64,     0.46,  771.90,  687.62,   84.28,  771.90,     0.34,   472.09,     48.26,  558.78,   42.31
maize,   177.52,    12.00,    41.18,   -96.44,   646.00,   864.87,  1703.80,    26.10,   378.62,    52.00, -9999.00,     3.19, 0,     0.25,     0.25,     0.52,     0.72,     9.00,     9.00,     0.83,     0.83,    0.99,     4.91,     8.19,     1.62,   34.45,     0.49,   212.29,     3.28,     0.02,     1.72,    12.83,   908.32,   349.35,     1.38,    1.81,    0.00,    0.00,  364.76,   212.29,     0.00,     0.00,     0.00,     0.00,     0.30,    15.14,     0.41,     0.47,     0.53,  427.37,    0.54,  427.37,  370.39,    11.61,     4.05,    19.18,     0.95,     1.25,    92.07,  1040.70,   948.63,   797.76,     0.46, 1703.80,  806.77,  897.03, 1703.80,     0.32,   475.31,     47.31,  562.42,   40.60
maize,   177.56,    13.00,    41.18,   -96.44,   647.00,   884.21,  1741.90,    28.05,   373.51,    50.00, -9999.00,     3.20, 0,     1.17,     1.17,     0.50,     0.73,     9.00,     9.00,     0.83,     0.83,    1.03,    34.42,    36.99,     1.89,   29.75,     0.49,   148.85,     2.57,     0.14,     5.23,    57.80,   964.13,   326.20,     1.36,    1.84,    0.00,    0.00,  276.31,   148.85,     0.00,     0.00,     0.00,     0.00,     0.89,    15.14,     0.41,     0.43,     0.57,  440.68,    0.54,  440.68,  378.67,    11.61,     4.05,    19.18,     0.91,     1.14,    91.50,   987.22,   895.72,   819.35,     0.46, 1741.90,  743.89,  998.01, 1741.90,     0.43,   450.85,     54.13,  534.67,   53.00
maize,   177.60,    14.00,    41.18,   -96.44,   648.00,   888.12,  1749.60,    30.27,   371.59,    47.60, -9999.00,     3.21, 0,     1.47,     1.47,     0.47,     0.75,     9.00,     9.00,     0.83,     0.83,    1.02,    44.63,    47.26,     2.26,   30.20,     0.49,   136.88,     2.63,     0.20,     6.25,    73.64,  1048.39,   276.26,     1.31,    1.90,    0.00,    0.00,  245.54,   136.88,     0.00,     0.00,     0.00,     0.00,     1.23,    15.14,     0.41,     0.35,     0.65,  450.31,    0.54,  450.31,  380.35,    11.61,     4.05,    19.18,     0.82,     0.96,    90.18,   877.24,   787.06,   830.65,     0.46, 1749.60,  611.74, 1137.86, 1749.60,     0.61,   400.48,     65.59,  477.57,   74.22
maize,   177.65,    15.00,    41.18,   -96.44,   649.00,   762.59,  1502.30,    30.26,   378.75,    47.70, -9999.00,     3.22, 0,     1.57,     1.57,     0.50,     0.76,     9.00,     9.00,     0.83,     0.83,    1.03,    49.32,    51.86,     2.25,   29.46,     0.49,   135.61,     2.54,     0.24,     6.09,    80.56,   946.81,   261.91,     1.21,    2.01,    0.00,    0.00,  239.45,   135.61,     0.00,     0.00,     0.00,     0.00,     1.45,    15.14,     0.41,     0.40,     0.60,  396.22,    0.55,  396.22,  326.59,    11.61,     4.05,    19.18,     0.70,     0.77,    87.77,   719.24,   631.47,   722.80,     0.45, 1502.30,  596.64,  905.66, 1502.30,     0.80,   327.94,     75.98,  395.41,   94.63
maize,   177.69,    16.00,    41.18,   -96.44,   650.00,   585.58,  1153.60,    29.94,   382.12,    49.00, -9999.00,     3.23, 0,     1.41,     1.41,     0.55,     0.78,     9.00,     9.00,     0.83,     0.83,    1.07,    45.20,    47.67,     2.16,   28.94,     0.49,   142.44,     2.47,     0.20,     5.32,    73.83,   788.43,   228.74,     1.04,    2.19,    0.00,    0.00,  254.46,   142.44,     0.00,     0.00,     0.00,     0.00,     1.63,    15.14,     0.41,     0.47,     0.53,  314.04,    0.56,  314.04,  250.78,    11.61,     4.05,    19.18,     0.54,     0.58,    83.50,   526.18,   442.68,   564.82,     0.44, 1153.60,  538.99,  614.61, 1153.60,     0.99,   238.86,     78.70,  294.46,  103.19
maize,   178.31,     7.00,    41.18,   -96.44,   651.00,   332.39,   654.80,    25.24,   400.15,    77.80, -9999.00,     3.37, 0,     1.07,     1.07,     0.73,     0.79,     9.00,     9.00,     0.83,     0.83,    1.20,    33.15,    35.27,     0.71,   26.12,     0.49,   188.80,     2.12,     0.13,     2.07,    52.31,   336.82,   200.00,     0.99,    2.38,    0.00,    0.00,  306.54,   188.80,     0.00,     0.00,     0.00,     0.00,    -1.67,    15.13,     0.41,     0.78,     0.22,  179.83,    0.56,  179.83,  142.35,    11.62,     4.05,    19.19,     0.51,     0.53,    82.05,   477.51,   395.46,   322.18,     0.44,  654.80,  513.33,  141.47,  654.80,     1.04,   216.31,     77.58,  268.85,  102.44
maize,   178.35,     8.00,    41.18,   -96.44,   652.00,   521.73,  1027.80,    26.88,   393.09,    71.20, -9999.00,     3.38, 0,     0.40,     0.40,     0.65,     0.75,     9.00,     9.00,     0.83,     0.83,    1.07,    11.14,    13.84,     1.02,   30.73,     0.49,   218.56,     2.71,     0.04,     1.89,    20.47,   535.84,   274.98,     1.19,    2.19,    0.00,    0.00,  361.64,   218.56,     0.00,     0.00,     0.00,     0.00,    -1.50,    15.13,     0.41,     0.68,     0.32,  272.89,    0.55,  272.89,  223.43,    11.62,     4.05,    19.19,     0.66,     0.73,    86.94,   676.41,   589.47,   496.33,     0.45, 1027.80,  694.79,  333.01, 1027.80,     0.84,   308.28,     77.53,  373.12,   98.09
maize,   178.40,     9.00,    41.18,   -96.44,   653.00,   731.22,  1440.50,    28.55,   386.95,    65.80, -9999.00,     3.39, 0,     0.74,     0.74,     0.56,     0.74,     9.00,     9.00,     0.83,     0.83,    1.01,    22.19,    25.05,     1.33,   31.75,     0.49,   186.53,     2.85,     0.08,     3.57,    36.94,   779.38,   311.44,     1.31,    2.08,    0.00,    0.00,  324.27,   186.53,     0.00,     0.00,     0.00,     0.00,    -1.29,    15.13,     0.41,     0.53,     0.47,  372.64,    0.54,  372.64,  313.15,    11.62,     4.05,    19.19,     0.80,     0.92,    89.67,   843.97,   754.31,   685.79,     0.46, 1440.50,  764.80,  675.70, 1440.50,     0.65,   385.29,     68.36,  460.33,   79.49
maize,   178.44,    10.00,    41.18,   -96.44,   654.00,   606.09,  1194.00,    29.12,   385.31,    62.40, -9999.00,     3.40, 0,     0.94,     0.94,     0.64,     0.73,     9.00,     9.00,     0.83,     0.83,    1.04,    29.47,    32.10,     1.52,   30.16,     0.49,   172.54,     2.63,     0.11,     3.67,    47.21,   560.33,   330.49,     1.38,    2.02,    0.00,    0.00,  302.08,   172.54,     0.00,     0.00,     0.00,     0.00,    -0.98,    15.13,     0.41,     0.70,     0.30,  303.06,    0.54,  303.06,  259.57,    11.62,     4.05,    19.19,     0.89,     1.10,    91.18,   966.14,   874.96,   562.62,     0.46, 1194.00,  838.23,  355.77, 1194.00,     0.47,   441.27,     56.57,  523.75,   57.49
maize,   178.48,    11.00,    41.18,   -96.44,   655.00,   950.96,  1873.40,    30.33,   382.68,    61.10, -9999.00,     3.41, 0,     1.19,     1.19,     0.48,     0.74,     9.00,     9.00,     0.83,     0.83,    1.04,    34.12,    37.08,     1.68,   32.47,     0.49,   164.36,     2.96,     0.13,     5.22,    54.38,  1036.71,   296.95,     1.41,    2.00,    0.00,    0.00,  286.32,   164.36,     0.00,     0.00,     0.00,     0.00,    -0.46,    15.13,     0.41,     0.37,     0.63,  470.43,    0.54,  470.43,  407.26,    11.62,     4.05,    19.19,     0.94,     1.23,    91.89,  1033.38,   941.49,   877.69,     0.46, 1873.40,  690.26, 1183.14, 1873.40,     0.34,   472.04,     48.27,  558.64,   42.36
maize,   178.52,    12.00,    41.18,   -96.44,   656.00,   992.34,  1954.90,    31.02,   384.40,    57.60,     5.50,     3.42, 0,     1.73,     1.73,     0.46,     0.76,     9.00,     9.00,     0.83,     0.83,    1.10,    48.07,    50.83,     1.91,   31.05,     3.60,   165.77,     2.75,     0.11,     6.65,    74.33,  1106.01,   273.67,     1.41,    2.00,    0.00,    0.00,  366.09,   165.77,     0.00,     0.00,     0.00,     0.00,     0.29,    15.13,     0.41,     0.32,     0.68,  490.32,    0.54,  490.32,  424.98,    11.62,     4.05,    19.19,     0.95,     1.25,    91.95,  1040.64,   948.68,   915.30,     0.46, 1954.90,  619.27, 1335.63, 1954.90,     0.32,   475.35,     47.29,  562.40,   40.61
maize,   178.56,    13.00,    41.18,   -96.44,   657.00,   950.36,  1872.20,    31.26,   382.25,    60.90,     7.04,     3.43, 0,     2.08,     2.08,     0.47,     0.75,     9.00,     9.00,     0.83,     0.83,    1.10,    59.40,    62.13,     1.78,   30.89,     4.07,   172.63,     2.73,     0.15,     7.54,    90.61,  1065.59,   277.58,     1.39,    2.04,    0.00,    0.00,  362.26,   172.63,     0.00,     0.00,     0.00,     0.00,     0.88,    15.13,     0.41,     0.34,     0.66,  473.60,    0.54,  473.60,  407.00,    11.62,     4.05,    19.19,     0.91,     1.14,    91.39,   987.36,   895.97,   880.60,     0.46, 1872.20,  639.34, 1232.86, 1872.20,     0.43,   450.98,     54.08,  534.74,   52.96
maize,   178.60,    14.00,    41.18,   -96.44,   658.00,   864.01,  1702.10,    32.01,   383.99,    57.00,     7.73,     3.44, 0,     1.56,     1.56,     0.49,     0.75,     9.00,     9.00,     0.83,     0.83,    1.08,    45.29,    48.16,     2.05,   31.88,     4.26,   163.42,     2.87,     0.10,     6.54,    70.05,   987.32,   277.37,     1.33,    2.11,    0.00,    0.00,  369.44,   163.42,     0.00,     0.00,     0.00,     0.00,     1.23,    15.13,     0.41,     0.39,     0.61,  438.02,    0.54,  438.02,  370.02,    11.62,     4.05,    19.19,     0.82,     0.96,    90.07,   877.55,   787.48,   808.04,     0.46, 1702.10,  655.72, 1046.38, 1702.10,     0.61,   400.69,     65.53,  477.73,   74.16
maize,   178.65,    15.00,    41.18,   -96.44,   659.00,   748.78,  1475.10,    32.50,   381.15,    56.00,     7.70,     3.45, 0,     1.48,     1.48,     0.52,     0.76,     9.00,     9.00,     0.83,     0.83,    1.09,    44.17,    47.09,     2.15,   32.20,     4.26,   159.15,     2.92,     0.10,     6.52,    68.30,   903.96,   256.40,     1.23,    2.22,    0.00,    0.00,  366.93,   159.15,     0.00,     0.00,     0.00,     0.00,     1.45,    15.13,     0.41,     0.42,     0.58,  388.98,    0.55,  388.98,  320.67,    11.62,     4.05,    19.19,     0.70,     0.77,    87.67,   719.68,   632.00,   709.65,     0.45, 1475.10,  618.60,  856.50, 1475.10,     0.80,   328.20,     75.94,  395.63,   94.58
maize,   178.69,    16.00,    41.18,   -96.44,   660.00,   592.28,  1166.80,    32.51,   382.64,    54.00,     6.65,     3.46, 0,     1.22,     1.22,     0.55,     0.78,     9.00,     9.00,     0.83,     0.83,    1.13,    36.46,    39.40,     2.25,   32.28,     3.96,   154.92,     2.93,     0.08,     5.55,    56.98,   793.50,   215.50,     1.05,    2.41,    0.00,    0.00,  370.01,   154.92,     0.00,     0.00,     0.00,     0.00,     1.63,    15.13,     0.41,     0.46,     0.54,  317.56,    0.56,  317.56,  253.65,    11.62,     4.05,    19.19,     0.55,     0.58,    83.42,   526.68,   443.26,   571.21,     0.44, 1166.80,  531.80,  635.00, 1166.80,     0.99,   239.13,     78.68,  294.71,  103.18
maize,   179.31,     7.00,    41.18,   -96.44,   661.00,   397.51,   783.10,    26.22,   403.43,    77.40,     3.12,     3.60, 0,     0.92,     0.92,     0.69,     0.79,     9.00,     9.00,     0.83,     0.83,    1.32,    25.06,    27.26,     0.77,   26.80,     2.71,   228.66,     2.20,     0.07,     2.01,    37.86,   432.63,   205.58,     1.00,    2.60,    0.00,    0.00,  390.76,   228.66,     0.00,     0.00,     0.00,     0.00,    -1.67,    15.13,     0.41,     0.70,     0.30,  215.08,    0.56,  215.08,  170.24,    11.62,     4.06,    19.19,     0.50,     0.53,    81.92,   476.49,   394.57,   385.32,     0.44,  783.10,  548.70,  234.40,  783.10,     1.04,   215.88,     77.53,  268.30,  102.40
maize,   179.35,     8.00,    41.18,   -96.44,   662.00,   588.88,  1160.10,    27.62,   400.19,    71.80,     2.79,     3.61, 0,     0.84,     0.84,     0.61,     0.76,     9.00,     9.00,     0.83,     0.83,    1.07,    26.12,    28.53,     1.04,   28.52,     2.56,   215.29,     2.41,     0.07,     2.77,    39.52,   630.32,   265.30,     1.20,    2.41,    0.00,    0.00,  386.22,   215.29,     0.00,     0.00,     0.00,     0.00,    -1.50,    15.13,     0.41,     0.60,     0.40,  308.03,    0.55,  308.03,  252.20,    11.62,     4.06,    19.19,     0.66,     0.73,    86.82,   675.51,   588.69,   560.22,     0.45, 1160.10,  694.52,  465.58, 1160.10,     0.85,   307.91,     77.54,  372.64,   98.14
maize,   179.40,     9.00,    41.18,   -96.44,   663.00,   760.51,  1498.20,    28.77,   396.88,    67.80,     2.01,     3.62, 0,     1.22,     1.22,     0.55,     0.75,     9.00,     9.00,     0.83,     0.83,    1.02,    39.00,    41.53,     1.27,   29.40,     2.17,   199.19,     2.53,     0.10,     4.39,    57.38,   814.14,   291.28,     1.33,    2.29,    0.00,    0.00,  372.31,   199.19,     0.00,     0.00,     0.00,     0.00,    -1.29,    15.13,     0.41,     0.50,     0.50,  387.57,    0.54,  387.57,  325.70,    11.62,     4.06,    19.19,     0.80,     0.92,    89.55,   843.25,   753.70,   713.27,     0.46, 1498.20,  743.59,  754.61, 1498.20,     0.65,   385.01,     68.39,  459.94,   79.60
maize,   179.44,    10.00,    41.18,   -96.44,   664.00,   896.95,  1767.00,    29.66,   394.93,    65.40,     1.75,     3.63, 0,     1.69,     1.69,     0.50,     0.75,     9.00,     9.00,     0.83,     0.83,    1.02,    52.78,    55.36,     1.44,   29.80,     2.03,   189.57,     2.58,     0.14,     5.88,    76.29,   971.67,   285.96,     1.40,    2.23,    0.00,    0.00,  359.30,   189.57,     0.00,     0.00,     0.00,     0.00,    -0.98,    15.13,     0.41,     0.40,     0.60,  448.49,    0.54,  448.49,  384.13,    11.62,     4.06,    19.19,     0.89,     1.10,    91.07,   965.61,   874.54,   832.62,     0.46, 1767.00,  705.92, 1061.08, 1767.00,     0.47,   441.09,     56.60,  523.48,   57.60
maize,   179.48,    11.00,    41.18,   -96.44,   665.00,   984.06,  1938.60,    30.68,   391.93,    63.90,     2.20,     3.64, 0,     2.06,     2.06,     0.46,     0.76,     9.00,     9.00,     0.83,     0.83,    1.04,    62.75,    65.40,     1.59,   30.35,     2.28,   183.84,     2.65,     0.16,     7.06,    89.89,  1083.96,   264.15,     1.43,    2.20,    0.00,    0.00,  354.15,   183.84,     0.00,     0.00,     0.00,     0.00,    -0.46,    15.13,     0.41,     0.32,     0.68,  486.79,    0.54,  486.79,  421.43,    11.62,     4.06,    19.19,     0.94,     1.23,    91.78,  1033.07,   941.29,   908.22,     0.46, 1938.60,  627.65, 1310.95, 1938.60,     0.34,   471.96,     48.28,  558.48,   42.43
maize,   179.52,    12.00,    41.18,   -96.44,   666.00,  1009.04,  1987.80,    31.68,   389.60,    61.80,     2.38,     3.65, 0,     2.31,     2.31,     0.45,     0.77,     9.00,     9.00,     0.83,     0.83,    1.09,    67.00,    69.74,     1.78,   30.97,     2.37,   178.00,     2.74,     0.17,     7.86,    95.60,  1126.11,   249.41,     1.44,    2.21,    0.00,    0.00,  350.81,   178.00,     0.00,     0.00,     0.00,     0.00,     0.29,    15.13,     0.41,     0.29,     0.71,  498.54,    0.54,  498.54,  432.13,    11.62,     4.06,    19.19,     0.95,     1.25,    91.84,  1040.54,   948.69,   930.67,     0.46, 1987.80,  581.11, 1406.69, 1987.80,     0.32,   475.38,     47.28,  562.35,   40.62
maize,   179.56,    13.00,    41.18,   -96.44,   667.00,   974.67,  1920.10,    32.48,   385.18,    60.30,     2.40,     3.66, 0,     2.41,     2.41,     0.46,     0.77,     9.00,     9.00,     0.83,     0.83,    1.11,    69.37,    72.18,     1.94,   31.41,     2.38,   172.55,     2.81,     0.18,     8.36,    98.68,  1100.65,   248.95,     1.41,    2.24,    0.00,    0.00,  345.19,   172.55,     0.00,     0.00,     0.00,     0.00,     0.88,    15.13,     0.41,     0.31,     0.69,  485.67,    0.54,  485.67,  417.41,    11.62,     4.06,    19.19,     0.91,     1.14,    91.28,   987.45,   896.17,   903.08,     0.46, 1920.10,  587.58, 1332.52, 1920.10,     0.43,   451.09,     54.04,  534.79,   52.93
maize,   179.60,    14.00,    41.18,   -96.44,   668.00,   903.10,  1779.10,    33.20,   385.19,    58.10,     3.05,     3.67, 0,     1.92,     1.92,     0.47,     0.77,     9.00,     9.00,     0.83,     0.83,    1.07,    57.79,    60.73,     2.13,   32.36,     2.68,   167.93,     2.95,     0.13,     7.89,    82.82,  1054.41,   241.83,     1.35,    2.31,    0.00,    0.00,  355.64,   167.93,     0.00,     0.00,     0.00,     0.00,     1.22,    15.13,     0.41,     0.33,     0.67,  457.78,    0.54,  457.78,  386.76,    11.62,     4.06,    19.19,     0.82,     0.97,    89.97,   877.80,   787.83,   844.54,     0.46, 1779.10,  581.35, 1197.75, 1779.10,     0.61,   400.86,     65.49,  477.86,   74.11
maize,   179.65,    15.00,    41.18,   -96.44,   669.00,   747.46,  1472.50,    33.50,   385.33,    56.80,     3.16,     3.68, 0,     1.64,     1.64,     0.52,     0.77,     9.00,     9.00,     0.83,     0.83,    1.06,    51.13,    54.12,     2.23,   32.62,     2.73,   164.83,     2.99,     0.11,     7.22,    73.61,   888.93,   245.32,     1.24,    2.44,    0.00,    0.00,  359.64,   164.83,     0.00,     0.00,     0.00,     0.00,     1.45,    15.13,     0.41,     0.42,     0.58,  388.23,    0.55,  388.23,  320.11,    11.62,     4.06,    19.19,     0.70,     0.77,    87.58,   720.05,   632.47,   708.34,     0.45, 1472.50,  621.05,  851.45, 1472.50,     0.80,   328.42,     75.90,  395.82,   94.53
